9606	ENSP00000309710	SLC39A1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000385142	NRXN1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000385143	UNC5D	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000355609	C1orf131	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000396615	GLB1L3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000228825	ARPC3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000257831	EHF	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000253861	EXOC4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000394390	KCTD15	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000228820	PARP11	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000257836	PRRG4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000394394	ANAPC7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000321021	C11orf42	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000322180	DSCC1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000232975	TNNC1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000333799	WBSCR16	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000321026	LURAP1L	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000364589	CUL4A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000276914	PLIN2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358549	RARS2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000389103	RPL23A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000331381	ANKS1B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000364580	GRTP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358541	SIKE1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000331385	KIAA0825	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358547	MPP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000353224	TFRC	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000335544	CCKBR	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000272203	PLEKHA6	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000324617	HS6ST2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000338860	ZNF444	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000409466	RGP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000321971	RHOT2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000338868	PHF8	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000356113	SLC45A3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000382886	EHMT2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000382881	WDR1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000353472	HLA-G	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000246069	DSTN	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000399013	CNTNAP5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000394020	LRRC48	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358953	CUEDC2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000274565	SPINK7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000244230	MPHOSPH10	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000339405	TP53TG3B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000270517	ECSIT	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000248566	SHFM1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000173898	TRO	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000248564	GNG11	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000329170	POU3F2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000322617	HTR3C	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000325954	CDHR3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000362296	POU3F4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000315997	LILRB1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000281243	QDPR	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000398131	GSPT1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000262510	NLRC5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000371483	SLC34A2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000398494	MRPS18B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000262519	SETD1A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000262518	SRCAP	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000335091	ZNRF1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000413405	PIGZ	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000318956	OR52K2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000335094	TMEM17	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000291539	PDE9A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000357973	LACE1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000379464	ZNF134	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000291536	RSPH1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000305810	STX18	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000302843	DNAJC18	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000291532	TMPRSS3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000302846	PTGER4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000269321	ARHGDIA	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000306548	MRPL13	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000360281	C8B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000336552	PKIA	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000404163	OR5V1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000383933	FAM19A5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000398139	IER3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000356476	TRMT1L	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000293662	GRASP	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000356470	SWT1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000259021	KAT7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000331736	SELE	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000356473	SHPRH	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000341489	SYDE1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000312122	SEC13	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000274181	ADAMTS16	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000308496	ARL10	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000415805	AIF1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000203786	ARHGAP4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000289359	MITD1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000317903	R3HDM2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000317902	CEP57	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000289352	HIST1H4H	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000317905	C17orf96	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000317904	GYS1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000355077	NSMCE1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000259235	SAP130	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000251424	CFHR4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000325875	HSP90AB1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000352575	INPP5D	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000350297	ASAP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000255746	ZNF679	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000349967	CCRL2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000361202	IRS4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000342938	UPK3BL	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000252211	ZKSCAN3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000342935	SDCBP2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000390329	CACNA2D2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000381822	CDH23	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000342931	POU1F1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000243611	C4BPB	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000329256	TBC1D3F	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000383682	FAM72D	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000271139	MOB3C	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000274458	COMMD10	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000398943	KCNIP4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000274457	FEM1C	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000281513	NBAS	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000381272	CD200R1L	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000398944	APOM	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000326119	PMAIP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000326110	C5orf30	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000287773	TMEM171	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000216714	APEX1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000223136	FIS1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000287777	KLHL40	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000389065	ABCF1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000202788	MAPKAPK5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000325708	CD37	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000329250	ANP32C	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000329995	FAM186A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000368580	C6orf114	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000403553	OR14J1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000328423	C15orf60	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000369989	KATNAL1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000273861	SLC10A4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000396095	HLA-DPB1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000330393	LEPR	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000369981	SH3GL2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000329825	SPATA31A6	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000285689	GRAMD3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000363734	PFDN6	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000381823	SEC24A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000415203	PIGG	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000331514	ACTG1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000351170	GDA	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000366754	FAM27A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000304032	STARD5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000295542	DCST1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000330060	CNOT10	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000341914	PTCHD4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000216286	NID2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000363591	BAK1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000341911	PALM	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000300231	MAP1A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000367808	C1orf86	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000300233	RCCD1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000234827	TCEANC2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000400663	TUBB	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000344392	CLUAP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000344393	FCF1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000286794	NAA11	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000311196	NPAS4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000085068	ISOC2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000389881	CNGA1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000263268	MREG	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000263269	GRIN2D	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000334962	TMPRSS6	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000239165	HOXB7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000221283	STXBP2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000363046	IPMK	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000263266	FAM83E	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000376910	LRRIQ1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000296930	NPM1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000263265	PLEKHA4	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000392553	PPAPDC1B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000348394	NCDN	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000348395	NPEPL1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000284481	C8orf12	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000289820	NPM2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000348429	ACSL5	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000284486	FAM167A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000341874	RIOK3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000314103	ANKRD34A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000360692	C9orf141	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000353824	PIM3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000234798	TPSG1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358307	NHLRC2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000272444	DUSP11	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000358309	EPHA7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000389554	C2CD4D	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000327647	CRADD	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000286428	VBP1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000287820	PPARG	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000344572	FIBP	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000311997	NEFH	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000229390	SRSF9	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000387303	TDRD9	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000380903	ROBO3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000229395	FGFR1OP2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000245615	MBOAT7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000387307	RAB6C	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000340477	TMEM179	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000340476	STAG3L1	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000315674	NOP14	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000338165	TMEM39B	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000351790	MYPN	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000380308	DYNC1I2	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000386439	SYNC	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000420794	IGHD1-7	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000304440	HAS3	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000230236	HSD17B8	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000295150	FAM228A	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000284154	GRAP	HGNC symbol (Biomart, HGNC, Uniprot)
9606	ENSP00000348648	JPH4	HGNC symbol (Biomart, HGNC, Uniprot)
